province,district,address,latitude,longitude
Cà Mau,Huyện Năm Căn,"Điện máy Xanh Số 00780 khu vực 1, đường Nguyễn Tất Thành, Khóm 2, Thị Trấn Năm Căn",8.7623941,104.99402
Cà Mau,H. Trần Văn Thời,"Khóm 7, TT. Trần Văn Thời",9.075164,104.96571
Cà Mau,TP.Cà Mau,"125B – 127 Nguyễn Tất Thành, khóm 7, P.8",9.1702609,105.1466274
Cà Mau,Huyện Năm Căn,"Số 00780 khu vực 1, đường Nguyễn Tất Thành, Khóm 2, Thị Trấn Năm Căn",8.761081,104.99379
Cà Mau,TP.Cà Mau,"52 Nguyễn Trãi, P.9",9.180822,105.14416
Cà Mau,TP. Cà Mau,"Số 255, Quốc lộ 1A, ấp 3, xã Tắc Vân",9.168258,105.26816
Cà Mau,TP.Cà Mau,"2A Trần Hưng Đạo, Khóm 6, P.5",9.176123,105.153181
Cà Mau,Huyện Trần Văn Thời,"Khóm 10, Thị Trấn Sông Đốc",9.042727,104.834758
Cà Mau,H. Đầm Dơi,"Số 57-59-61, đường Dương Thị Cẩm Vân, TT. Đầm Dơi",8.994982,105.19842
Cần Thơ,Quận Ô Môn,"Điện máy Xanh Khu vực Thới Trinh A, Phường Thới An",10.109265,105.622915
Cần Thơ,Q. Ô Môn,"Điện máy Xanh Thửa số 82, Tờ bản đồ số 59 , KV 11, p. Châu Văn Liêm",10.109394,105.624039
Cần Thơ,Q. Ninh Kiều,"Điện máy Xanh Số 8 Hòa Bình, P. An Cư",10.03489,105.78554
Cần Thơ,quận Bình Thuỷ,"Điện máy Xanh Đường Nguyễn Chí Thanh, khu vực Thới Thuận, phường Thới An Đông",10.0799447,105.6901979
Cần Thơ,Q. Bình Thủy,"Điện máy Xanh 115 Cách Mạng Tháng Tám, P. An Thới",10.069026,105.75631
Cần Thơ,Q. Ninh Kiều,"Điện máy Xanh 01 Bis, KDC 91B, Đường Nguyễn Văn Linh, P.An Khánh",10.025659,105.758483
Cần Thơ,Q. Thốt Nốt,"Điện máy Xanh Số 520, tổ 25, Quốc lộ 91, P. Thốt Nốt",10.272304,105.53027
Cần Thơ,Thành phố Cần Thơ,"Điện máy Xanh Đường Cách Mạng Tháng 8, Phường An Thới, Quận Bình Thuỷ",10.055264,105.770423
Cần Thơ,Huyện Phong Điền,"Điện máy Xanh Ấp Thới Giai, Xã Gia Xuân",9.995441,105.669002
Cần Thơ,quận Ô Môn,"Điện máy Xanh Khu vực Thới Mỹ, phường Thới Long",10.171621,105.589137
Cần Thơ,Huyện Phong Điền,"Điện máy Xanh Ấp Trường Thuận, Xã Trường Long",9.981348,105.634308
Cần Thơ,Huyện Cờ Đỏ,"Điện máy Xanh Ấp Thạnh Quới 1, Xã Trung Hưng",10.18162,105.47879
Cần Thơ,huyện Thốt Nốt,"Điện máy Xanh Ấp Quy Lân 5, xã Thạnh Quới, huyện Vĩnh Thạnh, thành phố Cần Thơ (Ấp Quy Lân 5, xã Thạnh Quới",10.213866,105.379639
Cần Thơ,Quận Bình Thủy,"Điện máy Xanh Đường Bùi Hữu Nghĩa (tỉnh 918), khu vực Bình Dương B, Phường Long Tuyền",10.022945,105.718455
Cần Thơ,Q. Ninh Kiều,"Điện máy Xanh Số 43 Mậu Thân, P. An Hòa",10.042428,105.76605
Cần Thơ,quận Bình Thủy,"Điện máy Xanh Khu vực Bình Phó B, phường Long Tuyền",10.036201,105.745188
Cần Thơ,Huyện Thới Lai,"Điện máy Xanh Ấp Phú Thọ, Xã Trường xuân",10.0048,105.535
Cần Thơ,Quận Bình Thủy,"Điện máy Xanh Đường Bùi Hữu Nghĩa, Phường Long Hòa",10.056138,105.725423
Cần Thơ,Huyện Phong Điền,"Điện máy Xanh Khu dân cư thương mại huyện Phong Điền, Thị Trấn Phong Điền",9.996312,105.669065
Cần Thơ,Huyện Thới Lai,"Điện máy Xanh Ấp Trường Trung, Xã Trường Thành",10.024513,105.613244
Cần Thơ,quận Thốt Nốt,"Điện máy Xanh Ấp Qui Thạnh 2, xã Trung Kiên, huyện Thốt Nốt, tỉnh Cần Thơ (nay là Khu vực Qui Thạnh 2, phường Trung Kiên",10.226715,105.552939
Cần Thơ,Q. Cái Răng,"Điện máy Xanh Khu Yên Hạ, P. Lê Bình",9.9997391,105.75045
Cần Thơ,Quận Thốt Nốt,"Điện máy Xanh Khu vực Tân Phú, Phường Thuận Hưng",10.218019,105.578534
Cần Thơ,Q. Bình Thủy,"Điện máy Xanh Số 189 Lê Hồng Phong, P. Trà Nóc",10.100611,105.70583
Cần Thơ,quận Ô Môn,"Điện máy Xanh Ấp Tân Thạnh, phường Trường Lạc",10.055024,105.647555
Cần Thơ,Huyện Thới Lai,"Điện máy Xanh Ấp Đông Hoà, Xã Đông Thuận",10.065477,105.55935
Cần Thơ,Q. Ô Môn,"Điện máy Xanh 1832 Quốc lộ 91, Khu Thới Hưng, P. Long Hưng",10.148519,105.57523
Cần Thơ,Quận Ninh Kiều,"Điện máy Xanh 172B Đường 3/2, Phường Hưng Lợi",10.023871,105.76728
Cần Thơ,quận Thốt Nốt,"Điện máy Xanh Thới Thạnh 2, phường Thới Thuận",10.2992738,105.5068293
Cần Thơ,Quận Cái Răng,"Điện máy Xanh Khu vực Phú Quới, Phường Thường Thạnh",9.958106,105.759833
Cần Thơ,huyện Vĩnh Thạnh,"Điện máy Xanh Ấp Phụng Quới A, thị trấn Thạnh An",10.155252,105.322625
Cần Thơ,Thị Trấn Vĩnh Thạnh,"Điện máy Xanh Lô B, Số 11,13,15,17 Quốc Lộ 80, Ấp Vĩnh Tiến",10.230489,105.39585
Cần Thơ,Huyện Thới Lai,"Điện máy Xanh Ấp Thới Thuận B, Thị Trấn Thới Lai",10.067349,105.562356
Cần Thơ,Quận Ô Môn ,"Số 1066/6 Quốc Lộ 91, Khu vực 5, P.Châu Văn Liêm",10.108925,105.62078
Cần Thơ,Q.Ninh Kiều,"217 đường 3/2, P.Hưng Lợi",10.0214059,105.7650805
Cần Thơ,H.Cờ Đỏ,"Ấp Thới Hòa, TT.Cờ Đỏ",10.095154,105.42762
Cần Thơ,Q.Bình Thủy,"26B/9 Lê Hồng Phong, P.Bình Thủy",10.074699,105.75017
Cần Thơ,H. Phong Điền,"168-169-170, Ấp Thị Tứ, TT. Phong Điền",9.9961741,105.67143
Cần Thơ,Q.Thốt Nốt,"384/17 Quốc Lộ 91, P.Thốt Nốt",10.2707417,105.5314171
Cần Thơ,Q.Ninh Kiều,"35B Cách Mạng Tháng 8, P.An Hòa",10.0476117,105.7776761
Cần Thơ,Q. Ninh Kiều,"552-554 Ba Mươi Tháng Tư, P. Hưng Lợi",10.01607,105.76401
Cần Thơ,Q.Ninh Kiều,"84-86A-86-86B Đường 30/4, P. An Phú",10.0296783,105.7798272
Cần Thơ,H. Vĩnh Thạnh,"2937 - 2939, QL 80, ấp Phụng Quới A, TT. Thạnh An",10.156094,105.32337
Cần Thơ,Q. Bình Thủy,"8A Cách Mạng Tháng 8, P. An Thới",10.060859,105.76446
Cần Thơ,Q.Ninh Kiều,"305V Nguyễn Văn Linh, Khu vực III, P.An Khánh",10.03064,105.75232
Cần Thơ,Q.Thốt Nôt,"571 ấp Thới hòa 1, P.Thới Thuận",10.315237,105.48591
Cần Thơ,H. Thới Lai,"Ấp Thới Thuận A, TT. Thới Lai",10.065477,105.55935
Cần Thơ,Quận Ninh Kiều,"403 - 405 Nguyễn Văn Cừ, Phường An Hòa",10.043965,105.76517
Cần Thơ,Q. Bình Thủy,"Lô số 30A7, KCN Trà Nóc 1, P. Trà Nóc",10.100056,105.712
Bình Thuận,H. Hàm Thuận Bắc,"Điện máy Xanh Số 406 Tổ 10, Khu phố 1, TT. Ma Lâm",11.066307,108.12934
Bình Thuận,huyện Hàm Tân,Điện máy Xanh Xã Tân Thắng,10.611195,107.63474
Bình Thuận,huyện Hàm Thuận Bắc,"Điện máy Xanh Đường Quốc Lộ 28, xã Hàm Trí",11.07298,108.130902
Bình Thuận,huyện Đức Linh,"Điện máy Xanh Đường Mê Pu, xã Mê Pu",11.187873,107.566403
Bình Thuận,Thành Phố Phan Thiết,"Điện máy Xanh 241 Trần Hưng Đạo, Phường Phú Thủy",10.933694,108.10429
Bình Thuận,huyện Hàm Thuận Nam,"Điện máy Xanh Thôn Phú Hưng, xã Hàm Mỹ",10.927914,108.041879
Bình Thuận,Tỉnh Bình Thuận,"Điện máy Xanh Thửa đất số 1023, Tờ bản đồ số 01 (10-224458+230458+224464), Thôn 02, Xã Hàm Đức, Huyện Hàm Thuận Bắc",11.032274,108.163188
Bình Thuận,H. Đức Linh,"Điện máy Xanh Số 349 đường 3/2, TT. Đức Tài",11.147694,107.5058
Bình Thuận,huyện Hàm Tân,"Điện máy Xanh Khu phố 2, thị trấn Tân Nghĩa",10.823842,107.726381
Bình Thuận,huyện Tánh Linh,Điện máy Xanh Xã Đồng Kho,11.139167,107.724333
Bình Thuận,huyện Bắc Bình,Điện máy Xanh Xã Lương Sơn,11.192637,108.364611
Bình Thuận,Huyện Tánh Linh,"Điện máy Xanh Thôn 3, Xã Măng Tố",11.210164,107.701609
Bình Thuận,TX. Lagi,"Điện máy Xanh 118 Lê Thánh Tôn, KP. Hiệp Hoà, X. Tân Hải",10.725111,107.87
Bình Thuận,Tỉnh Bình Thuận,"Điện máy Xanh Quốc lộ 1A, Ngã 3, Xóm 7, Thôn Vĩnh Phúc , Xã Vĩnh Tân, Huyện Tuy Phong",11.319199,108.78714
Bình Thuận,huyện Hàm Thuận Nam,"Điện máy Xanh Thửa đất số 142A, tờ bản đồ số 05, thôn Minh Tiến, xã Hàm Minh",10.8659666,107.922061
Bình Thuận,huyện Đức Linh,"Điện máy Xanh Thôn 1A, xã Trà Tân",11.062734,107.474415
Bình Thuận,huyện Đức Linh,Điện máy Xanh Xã Mê Pu,11.2569,107.641226
Bình Thuận,huyện Hàm Tân,Điện máy Xanh Khu phố 02 thị trấn Tân Minh,10.842109,107.633423
Bình Thuận,H.Tánh Linh,"Điện máy Xanh Số 466 Đường Trần Hưng Đạo, T.T Lạc Tánh",11.081969,107.68181
Bình Thuận,TP Phan Thiết,"Điện máy Xanh Nguyễn Hội, Phường Phú Trinh",10.93516,108.09715
Bình Thuận,TP. Phan Thiết,"Điện máy Xanh 364 Trần Hưng Đạo, P. Đức Thắng",10.924138,108.0978
Bình Thuận,Thị xã La Gi,"Điện máy Xanh Số 625-627 đường Thống Nhất, Phường Tân An",10.684136,107.749932
Bình Thuận,huyện Tánh Linh,Điện máy Xanh Xã Gia An,11.1520116,107.6217152
Bình Thuận,huyện Hàm Tân,"Điện máy Xanh Đường QL55, xã Tân Hà",10.803542,107.72101
Bình Thuận,TP. Phan Thiết,"Điện máy Xanh Số 314 Huỳnh Thúc Kháng, KP. 4, P. Mũi Né",10.93759,108.28537
Bình Thuận,Thị xã La Gi,"Điện máy Xanh 72C Lê Lợi, P.Phước Hội",10.66236,107.77428
Bình Thuận,H. Hàm Thuận Nam,"Điện máy Xanh 495 Trần Hưng Đạo, KP. Lập Hòa, TT. Thuận Nam",10.840698,107.86299
Bình Thuận,H. Đức Linh,"Điện máy Xanh 397 Cách Mạng Tháng 8, TT. Võ Xu",11.187546,107.56701
Bình Thuận,huyện Hàm Thuận Bắc,"Điện máy Xanh QL1A, khu phố Phú Thành, thị trấn Phú Long",11.07298,108.130902
Bình Thuận,H. Bắc Bình,"Điện máy Xanh 240 Nguyễn Tất Thành, KP. Xuân An 2, TT. Chợ Lầu",11.221756,108.50405
Bình Thuận,H. Tuy Phong,"Điện máy Xanh Đường Lê Duẩn, TT. Liên Hương",11.225558,108.72807
Bình Thuận,H. Tuy Phong,"Điện máy Xanh 86 Thống Nhất, TT. Phan Rí Cửa",11.177028,108.56388
Bình Thuận,Tỉnh Bình Thuận,"Thửa đất số 160, Tờ bản đồ số 10, Phường Đức Long, Thành phố Phan Thiết",10.9192511,108.0887933
Bình Thuận,TP.Phan Thiết,"80 Trần Hưng Đạo, P.Phú Trinh",10.9372837,108.1035429
Bình Thuận,TX. La Gi,"156 Thống Nhất, KP. 02, P. Tân Thiện",10.663627,107.7682
Bình Thuận,H.Đức Linh,"Số 268, đường 3/2, TT.Đức Tài",11.149388,107.50676
Bình Thuận,Phan Thiết,"Số 153 Tôn Đức Thắng, P. Phú Thủy",10.933036,108.11103
Bình Thuận,H. Bắc Bình,"427 đường Nguyễn Tất Thành, khu phố Xuân An, TT. Chợ Lầu",11.220813,108.50818
Bình Thuận,H. Hàm Tân,"146-148 Hùng Vương, KP. 02, TT. Tân Nghĩa",10.82421,107.72715
Bình Thuận,Tỉnh Bình Thuận,"Số 387, Quốc lộ 28, khu phố 1, Thị Trấn Ma Lâm, Huyện Hàm Thuận Bắc",11.064599,108.129304
Bình Thuận,TP. Phan Thiết,"02 Lê Hồng Phong, P. Bình Hưng",10.929793,108.10052
Bắc Kạn,Thành Phố Bắc Kạn,"Điện máy Xanh Tổ 8B, Phường Đức Xuân",22.144284,105.83461
Bắc Kạn,H. Chợ Mới,"Điện máy Xanh Tổ 1, TT. Chợ Mới",21.886,105.78246
Bắc Kạn,huyện Chợ Đồn,"Điện máy Xanh Tổ 2A, thị trấn Bằng Lũng",22.157603,105.59571
Bắc Kạn,H. Bạch Thông,"Điện máy Xanh Phố Ngã Ba, TT. Phủ Thông",22.272272,105.87981
Bắc Kạn,H. Ba Bể,Điện máy Xanh TT. Chợ Rã,22.457361,105.73925
Bắc Kạn,H. Na Rì,"Điện máy Xanh Tổ nhân dân Pò Đon, TT. Yến Lạc",22.234697,106.18163
Bắc Kạn,huyện Ngân Sơn,Điện máy Xanh Xã Vân Tùng,22.429783,105.99639
Bắc Kạn,TP. Bắc Kạn ,"Số 45-47 đường Hùng Vương, tổ 4, P. Sông Cầu",22.149645,105.83299
Bắc Kạn,TP.Bắc Kạn,"10-12 đường Võ Nguyên Giáp, Tổ 1, P.Sông Cầu",22.152492,105.83843
Kiên Giang,Huyện An Minh,"Điện máy Xanh 210A, Khu phố 3, Thị trấn Thứ Mười Một",9.618176,104.94476
Kiên Giang,thị xã Hà Tiên,"Điện máy Xanh Khu phố 1, phường Pháo Đài",10.379302,104.482441
Kiên Giang,Thành phố Rạch Giá,"Điện máy Xanh Ấp Tà Tây, Xã Phi Thông",10.053306,105.120111
Kiên Giang,Thành phố Rạch Giá,"Điện máy Xanh 358 Nguyễn Trung Trực, Phường Vĩnh Lạc",9.99805,105.09171
Kiên Giang,Huyện Phú Quốc,"Điện máy Xanh Tổ 1, Tỉnh Lộ 47, ấp Rạch Hàm, Xã Hàm Ninh",10.180169,104.046106
Kiên Giang,H. Châu Thành,"Điện máy Xanh Số 605-607 Quốc lộ 61, KP. Minh Phú, TT. Minh Lương",9.907183,105.15722
Kiên Giang,H. Gò Quao,"Điện máy Xanh Số 72 đường 3/2, KP Phước Trung 2, TT. Gò Quao",9.7291531,105.27519
Kiên Giang,H. An Biên,"Điện máy Xanh Số 250, tổ 8, Quốc lộ 63, ấp 7 Chợ, X. Đông Thái",9.760139,105.00544
Kiên Giang,TP. Rạch Giá,"Điện máy Xanh Số 979 - 981 Nguyễn Trung Trực, P. An Bình",9.963786,105.11565
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Chín Ghì, Xã Hòa Thuận",9.907611,105.31181
Kiên Giang,TP. Rạch Giá,"Điện máy Xanh Số 1046 Nguyễn Trung Trực, KP 4, P. An Hòa",9.9715881,105.10762
Kiên Giang,Huyện Kiên Lương,"Điện máy Xanh Số nhà 146, Quốc lộ 80, Khu phố Kiên Tân, Thị Trấn Kiên Lương",10.25044,104.590997
Kiên Giang,Huyện Châu Thành,"Điện máy Xanh Số 663, Tổ 10, Ấp Hòa An, Xã Mong Thọ",10.022611,105.192177
Kiên Giang,Tỉnh Kiên Giang,"Điện máy Xanh ấp Minh Kiên, Xã Minh Thuận, Huyện U Minh Thượng",9.546056,105.161265
Kiên Giang,H. Giồng Riềng,"Điện máy Xanh KP 6, Hùng Vương, TT. Giồng Riềng",9.9092431,105.31627
Kiên Giang,H.Tân Hiệp,"Điện máy Xanh 65-67, khóm B, TT.Tân Hiệp",10.114356,105.2825
Kiên Giang,H. Phú Quốc,"Điện máy Xanh Tổ 7, ấp Gành Dầu, X. Gành Dầu",10.370425,103.84126
Kiên Giang,H. Phú Quốc,"Điện máy Xanh Số 107 Nguyễn Văn Cừ, KP.03, TT. An Thới",10.019978,104.0165
Kiên Giang,huyện Kiên Lương,"Điện máy Xanh Ấp Hòn Chông, xã Bình An",10.162306,104.613943
Kiên Giang,Huyện Tân Hiệp,"Điện máy Xanh Ấp Đông Thành, Xã Thạnh Đông A",10.069066,105.237244
Kiên Giang,H. Châu Thành,"Điện máy Xanh Ấp An Bình, X. Bình An, TT. Tắc Cậu",9.874539,105.12845
Kiên Giang,H. Phú Quốc,"Điện máy Xanh Số 107 Nguyễn Văn Cừ, KP.03, TT. An Thới",10.019978,104.0165
Kiên Giang,H. Phú Quốc,"Điện máy Xanh Tổ 7, ấp Gành Dầu, X. Gành Dầu",10.370425,103.84126
Kiên Giang,huyện Kiên Lương,"Điện máy Xanh Ấp Hòn Chông, xã Bình An",10.162306,104.613943
Kiên Giang,Tỉnh Kiên Giang,"Điện máy Xanh Ấp Tân Tiến, Xã Tân Thành, Huyện Tân Hiệp",10.153016,105.183245
Kiên Giang,Huyện An Biên,"Điện máy Xanh Tổ 3, Ấp Thứ Nhất, Xã Tây Yên",9.81156,105.05929
Kiên Giang,Huyện Hòn Đất,"Điện máy Xanh Ấp Hiệp Bình, Xã Mỹ Hiệp Sơn",10.21657,105.096089
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Sở Tại, Xã Bàn Tân Định",9.920585,105.237013
Kiên Giang,H. Phú Quốc,"Điện máy Xanh 162 đường 30/4, kp 1, TT. Dương Đông",10.216806,103.97066
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Thạnh Thới, Xã Thạnh Lộc",9.997613,105.443432
Kiên Giang,Huyện Kiên Lương,"Điện máy Xanh 606 Quốc Lộ 80, Tổ 4, Ấp Ngã 3, thị trấn Kiên Lương",10.285792,104.6421
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Sở Tại, Xã Bàn Tân Định",9.920585,105.237013
Kiên Giang,H. Hòn Đất,"Điện máy Xanh Số 537 Quốc lộ 80, tổ 4, ấp Thuận Hòa, X. Bình Sơn",10.25757,104.8195
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Thạnh Thới, Xã Thạnh Lộc",9.997613,105.443432
Kiên Giang,huyện Châu Thành,"Điện máy Xanh Ấp Tân Điền, xã Giục Tượng",9.901652,105.158785
Kiên Giang,Huyện Gò Quao,"Điện máy Xanh Ấp Tân Đời, Xã Vĩnh Tuy",9.617875,105.360611
Kiên Giang,H. Vĩnh Thuận,"Điện máy Xanh Số 498 Ấp Vĩnh Đông 2, TT. Vĩnh Thuận",9.506185,105.25406
Kiên Giang,T. Kiên Giang (Gần cầu số 2,"Điện máy Xanh Số 1125A Mạc Cửu, KP. Nguyễn Thái Bình, P. Vĩnh Quang, Tp. Rạch Giá",10.047357,105.07481
Kiên Giang,Huyện Hòn Đất,"Điện máy Xanh Ấp Sơn Hòa, Xã Nam Thái Sơn",10.249881,104.970856
Kiên Giang,huyện Gò Quao,"Điện máy Xanh Lô H1-18 Quốc lộ 61, xã Định An",9.772722,105.314972
Kiên Giang,huyện Gò Quao,"Điện máy Xanh Lô H1-18 Quốc lộ 61, xã Định An",9.772722,105.314972
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Hòa Mỹ, Xã Hòa Hưng",9.893857,105.480706
Kiên Giang,Huyện Châu Thành,"Điện máy Xanh Đường Tà Niên, Xã Vĩnh Hòa Hiệp",9.925346,105.119503
Kiên Giang,Huyện Hòn Đất,"Điện máy Xanh Ấp Luỳnh Huỳnh, xã Luỳnh Huỳnh",10.151777,104.855888
Kiên Giang,Huyện Giồng Riềng,"Điện máy Xanh Ấp Đồng Tràm, Xã Long Thạnh",9.851501,105.238617
Kiên Giang,Tp.Rạch Giá,"SỐ C10-29 - Đường 3/2, Phường Vĩnh Lạc",9.997726,105.08475
Kiên Giang,TP. Rạch Giá,"Số 98 đường Trần Phú, P. Vĩnh Thanh",10.013736,105.08283
Kiên Giang,TP. Rạch Giá,"Số 605,607,609 đường Nguyễn Trung Trực, khu phố 1, P. An Hòa",9.983128,105.10295
Kiên Giang,H.Phú Quốc,"142A-142B Nguyễn Trung Trực, TT.Dương Đông",10.22274,103.96282
Kiên Giang,Huyện An Minh,"Khu phố 3, Thị Trấn Thứ Mười Một",9.6180685,104.9445816
Kiên Giang,H. Châu Thành,"Quốc lộ 61, X. Vĩnh Hòa Hiệp",9.944404,105.12843
Kiên Giang,H. Tân Hiệp,"Số 93, Quốc Lộ 80, Ấp Đông Thành, X. Thạnh Đông A",10.069023,105.23716
Kiên Giang,H. Phú Quốc,"Số 73 đường Nguyễn Văn Cừ, KP. 3, TT. An Thới",10.018432,104.015
Kiên Giang,TX. Hà Tiên,"Số 77 Mạc Thiên Tích, khu phố 1, P. Bình San",10.382184,104.48573
Kiên Giang,TP Rạch Giá,"Số 01 Mai Thị Hồng Hạnh, P. Vĩnh Lợi",9.955068,105.12106
Kiên Giang,TP. Rạch Giá,"380A Nguyễn Trung Trực, P. Vĩnh Lạc",9.99748,105.09206
Kiên Giang,H. Phú Quốc,"104 Ba Mươi Tháng Tư, KP. 01, TT. Dương Đông",10.213899,103.96638
Kiên Giang,H. Kiên Lương,"Số 579, Quốc lộ 80, Khu Phố Cư Xá Mới, TT. Kiên Lương",10.28361,104.646971
Kiên Giang,TP. Phú Quốc,"37 Hùng Vương, Khu Phố 5, P. Dương Đông",10.223272,103.9724
Kiên Giang,H.Hòn Đất,"Khu phố Tri Tôn, TT.Hòn Đất",10.187859,104.92662
Kiên Giang,H. Hòn Đất,"Khu phố Thị Tứ, TT. Sóc Sơn",10.120591,105.018
Bạc Liêu,Huyện Vĩnh Lợi,"Điện máy Xanh Ấp Phước Thạnh 1, Xã Long Thạnh",9.360996,105.711402
Bạc Liêu,huyện Đông Hải,"Điện máy Xanh Ấp Cây Giang A, xã Long Điền",9.21375,105.4866389
Bạc Liêu,Huyện Đông Hải,"Điện máy Xanh Số 25, Đường 19 tháng 5, Ấp 4, Thị Trấn Gành Hào",9.034115,105.426605
Bạc Liêu,Thành phố Bạc Liêu,"Điện máy Xanh Số 37, Trần Huỳnh, Phường 7",9.292704,105.71701
Bạc Liêu,huyện Đông Hải,"Điện máy Xanh Ấp Diêm Điền, xã Điền Hải",9.133303,105.490828
Bạc Liêu,huyện Phước Long,"Điện máy Xanh Ấp Phước Thành, xã Phước Long",9.374078,105.39217
Bạc Liêu,huyện Phước Long,"Điện máy Xanh Ấp 2A, xã phong thạnh tây B",9.434407,105.460271
Bạc Liêu,Huyện Hồng Dân,"Điện máy Xanh Ấp Cầu Đỏ, Xã Vĩnh Lộc",9.591466,105.357473
Bạc Liêu,xã Vĩnh Thanh,Điện máy Xanh Ấp Vĩnh Hòa,9.35853,105.520452
Bạc Liêu,Tp. Bạc Liêu,"Điện máy Xanh Số F23, TTTM Bạc Liêu, đường Võ Thị Sáu, khóm 01, P. 03",9.285796,105.72103
Bạc Liêu,H.Phước Long,"Điện máy Xanh Ấp Long Thành, TT.Phước Long",9.435295,105.46256
Bạc Liêu,thành phố Bạc Liêu,"Điện máy Xanh Xã Hiệp Thành, thị xã Bạc Liêu, tỉnh Bạc Liêu (Nay là phường Nhà Mát",9.286002,105.72595
Bạc Liêu,H. Hòa Bình,"Điện máy Xanh Quốc Lộ 1A, ấp thị trấn B, TT. Hòa Bình",9.281064,105.62367
Bạc Liêu,TX. Giá Rai,"Điện máy Xanh 273,Quốc lộ 1A,Khóm 2,P. Láng Tròn",9.25177,105.51379
Bạc Liêu,huyện Giá Rai (Nay là thị xã Giá Rai),"Điện máy Xanh Ấp Khúc Tréo A, xã Tân Phong",9.195829,105.329368
Bạc Liêu,huyện Hồng Dân,"Điện máy Xanh Thửa đất số 193, tờ bản đồ số 17, ấp Kinh Xáng, xã Lộc Ninh",9.557174,105.448354
Bạc Liêu,Huyện Vĩnh Lợi,"Điện máy Xanh Số 383,Ấp Tam Hưng, Xã Vĩnh Hưng",9.390333,105.59894
Bạc Liêu,Huyện Vĩnh Lợi,"Điện máy Xanh Ấp Cái Dầy, Thị Trấn Châu Hưng",9.341734,105.715644
Bạc Liêu,Tỉnh Bạc Liêu,"Điện máy Xanh ấp Vĩnh Lạc, Xã Vĩnh Thịnh, Huyện Hòa Bình",9.163132,105.574861
Bạc Liêu,Huyện Hoà Bình,"Điện máy Xanh Ấp 15, Xã Vĩnh Mỹ B",9.280824,105.628403
Bạc Liêu,TX. Giá Rai,"Điện máy Xanh Thửa số 102, Quốc Lộ 1A, khóm 2, P. Hộ Phòng",9.226082,105.41254
Bạc Liêu,TP. Bạc liêu,"Điện máy Xanh Đường Trần Phú, Khóm 2, Phường 7",9.303639,105.72125
Bạc Liêu,H.Giá Rai,"148B Quốc lộ 1A, ấp 2, Thị Trấn Hộ Phòng",9.2261278,105.4134536
Bạc Liêu,H.Hòa Bình,"Số 03, quốc lộ 1A, TT.Hòa Bình",9.279627,105.62593
Bạc Liêu,H. Hồng Dân,"Ấp Nội Ô, TT. Ngan Dừa",9.5638741,105.44796
Bạc Liêu,TP.Bạc Liêu,"C1B, đường Trần Phú, P.3",9.2875659,105.7221007
Bạc Liêu,Thị Xã Giá Rai,"Số 472 khóm 2, Phường 1",9.2387311,105.45877
Bạc Liêu,H. Đông Hải,"Số 78, ấp 3, TT. Gành Hào",9.026862,105.41944
Bạc Liêu,thành phố Bạc Liêu,"Số 378 đường Trần Phú, khóm 5, phường 7",9.298866,105.721432
Bình Dương,huyện Phú Giáo,Điện máy Xanh Xã An Bình,11.34025,106.823917
Bình Dương,huyện Bàu Bàng,"Điện máy Xanh Thửa đất 1177 và 1178, tờ bản đồ 43, ấp Đồng Sổ, xã Lai Uyên",11.240653,106.636597
Bình Dương,thị xã Tân Uyên,"Điện máy Xanh Đường DT742, tổ 1, ấp Phú Trung, phường Phú Chánh",11.070083,106.697528
Bình Dương,Thị xã Tân Uyên,"Điện máy Xanh Số 21 Tổ 02, Khu phố Khánh Thạnh, Phường Tân Phước Khánh",11.00425,106.71731
Bình Dương,TP. Thủ Dầu Một,"Điện máy Xanh Số 1457 Đại Lộ Bình Dương, KP.04, P. Hiệp An",11.032806,106.64058
Bình Dương,Thành Phố Thủ Dầu Một,"Điện máy Xanh 322 Đại Lộ Bình Dương, Khu Phố 1, Phường Phú Hòa",10.980946,106.6672
Bình Dương,huyện Dầu Tiếng,"Điện máy Xanh Số 157, đường DT749A, ấp Long Thọ, xã Long Hoà",11.313797,106.491776
Bình Dương,huyện Bàu Bàng,"Điện máy Xanh Số 209, đường HL612, ấp 03, xã Hưng Hoà",11.2377167,106.6963576
Bình Dương,thị phố Dĩ An,"Điện máy Xanh Khu phố Nội Hóa 2, phường Bình An",10.902984,106.793391
Bình Dương,TP. Thuận An,"Điện máy Xanh Số 311-315 Đường Nguyễn Trãi, KP. Nguyễn Trãi, P. Lái Thiêu",10.902063,106.70511
Bình Dương,H. Bến Cát,"Điện máy Xanh Số 216, đường DT 744 ấp Lồ Ồ, xã An Tây",11.087381,106.54849
Bình Dương,Tỉnh Bình Dương,"Điện máy Xanh Đường QL 13, Khu phố Tây, Phường Vĩnh Phú, Thành Phố Thuận An",10.877112,106.699701
Bình Dương,TP.Thủ Dầu Một,"Điện máy Xanh 566 KP.9, P.Phú Hòa",10.9864416,106.6877818
