id,address,district,province,longitude,latitude,zipcode
615,"Điện máy Xanh Lô số 285,108,293, đường D3, khu Tái Định Cư, thôn Phú Xuân, xã Gia Phú",huyện Bảo Thắng,Lào Cai,104.081433,22.368056,31000
616,"Điện máy Xanh Ngã 3 Tuần Giáo, Khối Tân Thủy, TT. Tuần Giáo",H. Tuần Giáo,Điện Biên,103.42144,21.588993,32000
617,"Điện máy Xanh Ngã ba Cát Lem, Xã Bằng Luân",Huyện Đoan Hùng,Phú Thọ,105.07815,21.68093,35000
618,"Điện máy Xanh Ngã ba Diêm, Thôn Kiều Trai, Xã Minh Tân",Huyện Hưng Hà,Thái Bình,106.180975,20.570305,6000
619,"Điện máy Xanh Ngã ba Trần Nhân Tông và Tuệ Tĩnh, P. Vĩnh Điện",TX. Điện Bàn,Quảng Nam,108.24797,15.891529,51000
620,"Điện máy Xanh Ngã Tư bưu điện huyện Cẩm Khê,Thị trấn Sông Thao ",Huyện Sông Thao (nay là huyện Cẩm Khê),Phú Thọ,105.13305,21.421639,35000
621,"Điện máy Xanh Ngã Tư Đông Côi, TT. Hồ",huyện Thuận Thành,Bắc Ninh,106.09522,21.038694,16000
622,"Điện máy Xanh Ngã tư nhà máy sứ Hải Dương, đường Phạm Ngũ Lão",TP. Hải Dương,Hải Dương,106.32117,20.938796,3000
623,"Điện máy Xanh Ngã tư Sơn Đồng, xã Sơn Đồng",H. Hoài Đức,Hà Nội,105.7039,21.047361,10000
624,"Điện máy Xanh Nguyễn Hội, Phường Phú Trinh",TP Phan Thiết,Bình Thuận,108.09715,10.93516,77000
625,"Điện máy Xanh Nguyễn Tất Thành, TT. Krông Năng, H. Krông Năng",T. Đăk Lăk (Ngã 4 Krông Năng,Đắk Lắk,108.34268,12.951943,63000
626,"Điện máy Xanh Ô số 1-2-3, Khu A, Lô II-7, Khu đô thị mới, Thị Trấn Sóc Sơn",Huyện Sóc Sơn,Hà Nội,105.84895,21.258279,10000
627,"Điện máy Xanh P. Khánh Bình, TX. Tân Uyên",T. Bình Dương (Kế bên chợ Quang Vinh 1,Bình Dương,106.75239,11.048473,75000
628,Điện máy Xanh P. Minh Khai,Q. Bắc Từ Liêm,Hà Nội,105.7418,21.04902,10000
629,"Điện máy Xanh Phố 2, TT. Yên Ninh",H. Yên Khánh,Ninh Bình,106.06358,20.182306,8000
630,"Điện máy Xanh Phố Ba Mỏ, TT. Thanh Sơn",H. Thanh Sơn,Phú Thọ,105.17894,21.205883,35000
631,"Điện máy Xanh Phố Bái, TT. Nho Quan",H. Nho Quan,Ninh Bình,105.75087,20.323225,8000
632,"Điện máy Xanh Phố Chờ, thị trấn Chờ",huyện Yên Phong,Bắc Ninh,105.956508,21.193909,16000
633,"Điện máy Xanh Phố Giang Trung, TT. Giang Tiên",H. Phú Lương,Thái Nguyên,105.73909,21.673239,24000
634,"Điện máy Xanh Phố Hoàng Hoa Thám, Thị Trấn Quảng Hà, Huyện Hải Hà, Tỉnh Quảng Ninh",Việt Nam. (Đối diện chợ Đức Dương,Quảng Ninh,107.750463,21.450683,1000
635,"Điện máy Xanh Phố Keo, Xã Kim Sơn",Huyện Gia Lâm,Hà Nội,105.9888704,21.0262523,10000
636,"Điện máy Xanh Phố Me, Thị Trấn Hợp Hòa",Huyện Tam Dương,Vĩnh Phúc,105.541468,21.377837,15000
637,"Điện máy Xanh Phố Ngã Ba, TT. Phủ Thông",H. Bạch Thông,Bắc Kạn,105.87981,22.272272,23000
638,"Điện máy Xanh Phố Nhông, Xã Phú Sơn, Huyện Ba Vì",Thành phố Hà Nội,Hà Nội,105.37671,21.22803,10000
639,"Điện máy Xanh Phố Phú Hòa,Thị Trấn Hòa Mạc",Huyện Duy Tiên,Hà Nam,105.99021,20.643096,18000
640,"Điện máy Xanh Phố Sàn, xã Phương Sơn",huyện Lục Nam,Bắc Giang,106.3336203,21.2969738,26000
641,"Điện máy Xanh Phố Thanh Xuyên, Xã Trung Thành",Thị xã Phổ Yên,Thái Nguyên,105.8741,21.3661,24000
642,"Điện máy Xanh Phố Thống Nhất, TT. Vụ Bản",H. Lạc Sơn,Hòa Bình,105.43924,20.465814,36000
643,"Điện máy Xanh Phố Thượng Kiệm, TT. Phát Diệm",H. Kim Sơn,Ninh Bình,106.08558,20.091151,8000
644,"Điện máy Xanh Phố Thụy Ứng, Thị Trấn Phùng, Huyện Đan Phượng",Thành phố Hà Nội,Hà Nội,105.663577,21.0861316,10000
645,"Điện máy Xanh Phố Trần Phú, TT. Đầm Hà",H. Đầm Hà,Quảng Ninh,107.58688,21.354874,1000
646,Điện máy Xanh Phường 6,Thành phố Cao Lãnh,Đồng Tháp,105.634389,10.429194,81000
647,Điện máy Xanh Phường Chùa Hang,TP Thái Nguyên,Thái Nguyên,105.84345,21.62297,24000
648,Điện máy Xanh Phường Điện Dương,Thị xã Điện Bàn,Quảng Nam,108.310161,15.933,51000
649,Điện máy Xanh Phường Quang Trung,Thành phố Quy Nhơn,Bình Định,109.205509,13.759254,55000
650,Điện máy Xanh Phường Thạnh Phước,Thị Xã Tân Uyên,Bình Dương,106.766865,11.003581,75000
651,"Điện máy Xanh QH điều chỉnh lần 2 khu dân cư xóm Cửa Tràng, Bắc Cầu Chợ Rộc, xã Tiền An",thị xã Quảng Yên,Quảng Ninh,106.82937,20.93805,1000
652,"Điện máy Xanh QL 13, Tổ 18, Ấp 1, X Trừ Văn Thố",H. Bàu Bàng,Bình Dương,106.64,11.344944,75000
653,"Điện máy Xanh QL 14, X. Nghĩa Trung",H. Bù Đăng,Bình Phước,107.06516,11.668481,67000
654,"Điện máy Xanh QL 18, Phố Long Thành,TT. Tiên Yên",H. Tiên Yên,Quảng Ninh,107.39713,21.33105,1000
655,"Điện máy Xanh QL 1A , Ấp 1 , X. Thạnh Đức , H. Bến Lức",T. Long An (Ngã Tư Bình Nhựt,Long An,106.46903,10.63641,82000
656,"Điện máy Xanh QL 1A, Đội 6, thôn Năng Tây 2, X. Nghĩa Phương",H. Tư Nghĩa,Quảng Ngãi,108.84706,15.051213,53000
657,"Điện máy Xanh QL 30, Xã An Long",Huyện Tam Nông,Đồng Tháp,105.38127,10.700521,81000
658,"Điện máy Xanh QL 31, Khu Trường Chinh, TT. Chũ",H. Lục Ngạn,Bắc Giang,106.5683863,21.374075,26000
659,"Điện máy Xanh QL 91, ấp Hòa Long 4, TT. An Châu",H. Châu Thành,An Giang,105.38532,10.444218,90000
660,"Điện máy Xanh QL14, TT. Nhơn Hòa",H. Chư Pưh,Gia Lai,108.09949,13.547023,61000
661,"Điện máy Xanh QL1A, khu phố Phú Thành, thị trấn Phú Long",huyện Hàm Thuận Bắc,Bình Thuận,108.130902,11.07298,77000
662,"Điện máy Xanh QL20, Thôn 1, X. Lộc An",H. Bảo Lâm,Lâm Đồng,107.9016,11.546658,66000
663,"Điện máy Xanh Quốc lộ 12C - Tiểu khu 2, TT. Đồng Lê",H. Tuyên Hóa,Quảng Bình,106.0235,17.885389,47000
664,"Điện máy Xanh Quốc lộ 13, Ấp 2, Thị trấn Tân Khai, Huyện Hớn Quản",Tỉnh Bình Phước,Bình Phước,106.61433,11.55557,67000
665,"Điện máy Xanh Quốc lộ 13, ấp Hiệp Tâm A, Xã Lộc Hiệp, Huyện Lộc Ninh",Tỉnh Bình Phước,Bình Phước,106.690935,11.883919,67000
666,"Điện máy Xanh Quốc lộ 13, KP. 2, P. Tân Định",TX. Bến Cát,Bình Dương,106.63389,11.04503,75000
667,"Điện máy Xanh Quốc lộ 13, Kp. 4, P. Mỹ Phước",TX. Bến Cát,Bình Dương,106.60547,11.133224,75000
668,"Điện máy Xanh Quốc lộ 14 , xã pơngdrang",huyện Krông Buk ,Đắk Lắk,108.24713,12.953664,63000
669,"Điện máy Xanh Quốc Lộ 1A, ấp thị trấn B, TT. Hòa Bình",H. Hòa Bình,Bạc Liêu,105.62367,9.281064,97000
670,"Điện máy Xanh Quốc Lộ 1A, lô số 242, khu A1, Làng Cá Sa Huỳnh, X. phổ Thạnh",H. Đức Phổ,Quảng Ngãi,109.06461,14.678136,53000
671,"Điện máy Xanh Quốc lộ 1A, Ngã 3, Xóm 7, Thôn Vĩnh Phúc , Xã Vĩnh Tân, Huyện Tuy Phong",Tỉnh Bình Thuận,Bình Thuận,108.78714,11.319199,77000
672,"Điện máy Xanh Quốc Lộ 1A, TDP, 14",H. Cẩm Xuyên,Hà Tĩnh,105.9986311,18.2515446,45000
673,"Điện máy Xanh Quốc Lộ 1A, Thôn Bồ Mưng 2, X. Điện Thắng Bắc",H. Điện Bàn ,Quảng Nam,108.22218,15.943135,51000
674,"Điện máy Xanh Quốc Lộ 1A, thôn Di Luân, X. Quảng Tùng",H. Quảng Trạch,Quảng Bình,106.44236,17.877111,47000
675,"Điện máy Xanh Quốc Lộ 1A, Thôn Diêm Phổ, Xã Tam Anh Nam",Huyện Núi Thành,Quảng Nam,108.59066,15.475611,51000
676,"Điện máy Xanh Quốc Lộ 1A, Thôn Dinh Mười, X. Gia Ninh",H. Quảng Ninh,Quảng Bình,106.67588,17.366028,47000
677,"Điện máy Xanh Quốc lộ 1A, TT. La Hà",H. Tư Nghĩa,Quảng Ngãi,108.82554,15.086339,53000
678,"Điện máy Xanh Quốc Lộ 1A, Xã Đức Thạnh",Huyện Mộ Đức,Quảng Ngãi,108.87768,14.986366,53000
679,"Điện máy Xanh Quốc lộ 20, X. Ninh Gia",H. Đức Trọng,Lâm Đồng,108.30674,11.633917,66000
680,"Điện máy Xanh Quốc Lộ 25, TDP 12, TT. Phú Thiện",H. Phú Thiện,Gia Lai,108.31711,13.529306,61000
681,"Điện máy Xanh Quốc lộ 26, TT. Phước An",H. Krông Pắk,Đắk Lắk,108.30259,12.710879,63000
682,"Điện máy Xanh Quốc lộ 27, Thôn Hạnh Trí 1, X. Quảng Sơn",H. Ninh Sơn,Ninh Thuận,108.79212,11.746018,59000
683,"Điện máy Xanh Quốc lộ 27, Thôn Phi Có, Xã Đạ Rsal, Huyện Đam Rông",Tỉnh Lâm Đồng,Lâm Đồng,108.135535,12.178415,66000
684,"Điện máy Xanh Quốc lộ 30, Khóm Tân Đông B, TT. Thanh Bình",H. Thanh Bình,Đồng Tháp,105.49037,10.557959,81000
685,"Điện máy Xanh Quốc lộ 30, Khóm Tân Đông B, TT. Thanh Bình",H. Thanh Bình,Đồng Tháp,105.49037,10.557959,81000
686,"Điện máy Xanh Quốc lộ 51, khu 3, ấp Ông Trịnh, xã Phước Hòa",H. Tân Thành,Bà Rịa - Vũng Tàu,107.06087,10.562504,78000
687,"Điện máy Xanh Quốc Lộ 51, X. Mỹ Xuân",H. Tân Thành,Bà Rịa - Vũng Tàu,107.05434,10.624311,78000
688,Điện máy Xanh Số 009 Hoàng Liên,P. Cốc Lếu,Lào Cai,103.96681,22.499031,31000
689,"Điện máy Xanh Số 01 Hùng Vương, P. Hoàng Văn Thụ",TP. Bắc Giang,Bắc Giang,106.20523,21.268855,26000
690,"Điện máy Xanh Số 01 Lê Hồng Phong, P. Vân Giang",TP. Ninh Bình,Ninh Bình,105.97203,20.25686,8000
691,"Điện máy Xanh Số 03, Quốc lộ 30, Phường Mỹ Phú",Thành phố Cao Lãnh,Đồng Tháp,105.64381,10.461373,81000
692,"Điện máy Xanh Số 03, quốc lộ 60, khóm 4, TT. Tiểu Cần",H. Tiểu Cần,Trà Vinh,106.19053,9.81428,87000
693,"Điện máy Xanh Số 05-07 Lê Văn Hiến, Phường Khuê Mỹ",Quận Ngũ Hành Sơn,Đà Nẵng,108.24486,16.035049,50000
694,Điện máy Xanh Số 06 Thoại Ngọc Hầu,TX. Hồng Ngự,Đồng Tháp,105.34139,10.811495,81000
695,"Điện máy Xanh Số 07 Lê Duẩn, P. Hải Châu 1",Q. Hải Châu,Đà Nẵng,108.22265,16.071487,50000
696,"Điện máy Xanh Số 07, khu 05, xã Tử Đà",huyện Phù Ninh,Phú Thọ,105.313537,21.411027,35000
697,"Điện máy Xanh Số 09 Quốc Lộ 55, Phước Sơn, TT. Đất Đỏ",H. Đất Đỏ,Bà Rịa - Vũng Tàu,107.26995,10.489926,78000
698,"Điện máy Xanh Số 1 ngõ 349 đường Minh Khai, phường Vĩnh Tuy",quận Hai Bà Trưng,Hà Nội,105.865293,20.997559,10000
699,"Điện máy Xanh Số 1 ngõ 349 đường Minh Khai, phường Vĩnh Tuy",quận Hai Bà Trưng,Hà Nội,105.865293,20.997559,10000
700,"Điện máy Xanh Số 1 Nguyễn Lương Bằng, P. Phạm Ngũ Lão",TP. Hải Dương,Hải Dương,106.32023,20.938387,3000
701,"Điện máy Xanh Số 1, đường Nguyễn Văn Cừ, Phường Lộc Sơn",Thành phố Bảo Lộc,Lâm Đồng,107.8230144,11.5354313,66000
702,"Điện máy Xanh Số 10, Quốc Lộ 62, KP3, TT. Tân Thạnh",H. Tân Thạnh,Long An,106.0473,10.610044,82000
703,"Điện máy Xanh Số 10/13, QL 20, Finom, xã Hiệp Thạnh",H. Đức Trọng,Lâm Đồng,108.41043,11.783008,66000
704,"Điện máy Xanh Số 101 Phố Tiểu Hoàng ,TT. Tiền Hải ",H. Tiền Hải,Thái Bình,106.50156,20.402843,6000
705,"Điện máy Xanh Số 104, Đường quốc lộ 62, Khu phố 3, Phường 3",Thị xã Kiến Tường,Long An,105.927716,10.778757,82000
706,"Điện máy Xanh Số 107 đường QL 14, thôn 5, Xã Hòa Thuận",TP. Buôn Ma Thuột,Đắk Lắk,108.11213,12.730521,63000
707,"Điện máy Xanh Số 107 đường QL 14, thôn 5, Xã Hòa Thuận",TP. Buôn Ma Thuột,Đắk Lắk,108.11213,12.730521,63000
708,"Điện máy Xanh Số 11/29, Khu phố Bình Đức 3, P. Bình Hòa",TP. Thuận An,Bình Dương,106.738702,10.908308,75000
709,"Điện máy Xanh Số 110 Trần Phú, Khu đô thị Mỗ Lao, P. Mộ Lao, Q. Hà Đông",TP. Hà Nội (Tầng 1 toà nhà Hồ Gươm Plaza,Hà Nội,105.78542,20.979543,10000
710,"Điện máy Xanh Số 114-116 Nguyễn Trãi, TT. Mỹ Thọ",H. Cao Lãnh,Đồng Tháp,105.69498,10.44699,81000
711,"Điện máy Xanh Số 1142, Đường Quốc Lộ 20, Thôn 1, Xã Đại Lào, Thành phố Bảo Lộc",Tỉnh Lâm Đồng,Lâm Đồng,107.7495185,11.5119545,66000
712,"Điện máy Xanh Số 115 - 115B, đường Quốc Lộ 62, Phường 2",Thành phố Tân An,Long An,106.403659,10.542206,82000
713,"Điện máy Xanh Số 115 Đường Nghi Tàm, Phường Yên Phụ",Quận Tây Hồ,Hà Nội,105.837438,21.053589,10000
714,"Điện máy Xanh Số 115 Quốc Lộ 1K, KP. Tây B, P. Đông Hòa",TP. Dĩ An,Bình Dương,106.7832,10.890626,75000
715,"Điện máy Xanh Số 119 Hùng Vương, Khóm 4, TT. Mỹ An",H. Tháp Mười,Đồng Tháp,105.84384,10.518649,81000
716,"Điện máy Xanh Số 122 phố Ga (QL 1A), TT. Thường Tín",H. Thường Tín,Hà Nội,105.86355,20.874151,10000
717,"Điện máy Xanh Số 122 phố Ga (QL 1A), TT. Thường Tín",H. Thường Tín,Hà Nội,105.86355,20.874151,10000
718,"Điện máy Xanh Số 1283 Giải Phóng, P. Hoàng Liệt",Q. Hoàng Mai,Hà Nội,105.84156,20.9701,10000
719,"Điện máy Xanh Số 1283 Giải Phóng, P. Hoàng Liệt",Q. Hoàng Mai,Hà Nội,105.84156,20.9701,10000
720,"Điện máy Xanh Số 13/1 Ấp Thanh Bình 3, X. Bình Châu",H. Xuyên Mộc,Bà Rịa - Vũng Tàu,107.54771,10.555168,78000
721,"Điện máy Xanh Số 132 đường Trần Thái Tông, Tổ 29, Phường Bồ Xuyên",Thành phố Thái Bình,Thái Bình,106.33834,20.453604,6000
722,"Điện máy Xanh Số 132, Quốc lộ 13, KP. Ninh Thịnh, TT. Lộc Ninh",H. Lộc Ninh,Bình Phước,106.58817,11.850163,67000
723,"Điện máy Xanh Số 1361 Hoàng Hoa Thám, phường Song Mai",thành phố Bắc Giang,Bắc Giang,106.16556,21.30449,26000
724,"Điện máy Xanh Số 138 đường Hùng Vương, TT. Buôn Trấp",H. Krông A Na,Đắk Lắk,108.03018,12.485729,63000
725,Điện máy Xanh Số 141 phường Thạch Bàn,Quận Long Biên,Hà Nội,105.908014,21.024949,10000
726,"Điện máy Xanh Số 142 đường Ngọc Thụy, Phường Ngọc Thụy",Quận Long Biên,Hà Nội,105.8641674,21.0522117,10000
727,"Điện máy Xanh Số 1457 Đại Lộ Bình Dương, KP.04, P. Hiệp An",TP. Thủ Dầu Một,Bình Dương,106.64058,11.032806,75000
728,"Điện máy Xanh Số 146 phố Kim Mã, phường Kim Mã",quận Ba Đình,Hà Nội,105.826603,21.032234,10000
729,"Điện máy Xanh Số 150, Đường Nguyễn Du, Thị Trấn Quỳnh Côi",H. Quỳnh Phụ,Thái Bình,106.325796,20.650317,6000
730,"Điện máy Xanh Số 151 - 153 Trần Phú, P. Bình Định",TX. An Nhơn,Bình Định,109.11318,13.889224,55000
731,"Điện máy Xanh Số 152-154 Đinh Tiên Hoàng, tổ 03, P. Đồng Tâm",Tp. Yên Bái,Yên Bái,104.91651,21.726086,33000
732,"Điện máy Xanh Số 154, Tổ 4, thị trấn Vị Xuyên",huyện Vị Xuyên,Hà Giang,104.9831,22.668297,20000
733,"Điện máy Xanh Số 155 Nguyễn Văn Cừ, Phường Hồng Hà",thành phố Hạ Long,Quảng Ninh,107.121304,20.941445,1000
734,"Điện máy Xanh Số 157, đường DT749A, ấp Long Thọ, xã Long Hoà",huyện Dầu Tiếng,Bình Dương,106.491776,11.313797,75000
735,"Điện máy Xanh Số 159 Thái Hà, P. Láng Hạ",Q. Đống Đa,Hà Nội,105.8185,21.013882,10000
736,"Điện máy Xanh Số 1606A Hùng Vương, P. Gia Cẩm",TP. Việt Trì,Phú Thọ,105.38595,21.321231,35000
737,"Điện máy Xanh Số 162D, thôn Đoàn Kết, xã Cảm Ân",huyện Yên Bình,Yên Bái,104.960032,21.729288,33000
738,"Điện máy Xanh Số 165 Trần Hưng Đạo, P. Bình Khánh",Tp. Long Xuyên,An Giang,105.42313,10.397024,90000
739,"Điện máy Xanh Số 170 Đường ĐT741, đội 3, thôn Đăk Lim, xã Đăk Ơ",Huyện Bù Gia Mập,Bình Phước,107.092657,12.044557,67000
740,"Điện máy Xanh Số 1729 Quốc lộ 14, Ấp 2, Xã Tân Thành",Thành phố Đồng Xoài,Bình Phước,106.830898,11.520191,67000
741,"Điện máy Xanh Số 173, Phố Ngô Quyền",P.Ngô Quyền,Hà Nội,105.49773,21.145973,10000
742,"Điện máy Xanh Số 176, đường Nguyễn Trãi, tổ 15, P. Nguyễn Trãi",TP. Hà Giang,Hà Giang,104.98102,22.813265,20000
743,"Điện máy Xanh Số 178B Hùng Vương, P. Ka Long",TP. Móng Cái,Quảng Ninh,107.95625,21.53156,1000
744,"Điện máy Xanh Số 183, phố Thái Long, TT. Đình Cả",H. Võ Nhai,Thái Nguyên,106.07418,21.752029,24000
745,"Điện máy Xanh Số 186 phố Tây Sơn, TT. Phùng",H. Đan Phượng,Hà Nội,105.67274,21.083563,10000
746,"Điện máy Xanh Số 186 Trương Định, P. Trương Định",Q. Hai Bà Trưng,Hà Nội,105.84799,20.990489,10000
747,"Điện máy Xanh Số 189, Quốc lộ 8A, Khối 12, TT. Phố Châu",H. Hương Sơn,Hà Tĩnh,105.42481,18.508392,45000
748,"Điện máy Xanh Số 190 quốc Lộ 13, KP. 5, TT. Chơn Thành",H. Chơn Thành,Bình Phước,106.61565,11.419032,67000
749,"Điện máy Xanh Số 192 Cách Mạng Tháng 8, P. Thắng Lợi",TP. Sông Công,Thái Nguyên,105.84536,21.468133,24000
750,"Điện máy Xanh Số 193 Huỳnh Văn Lũy, P. Phú Lợi",Tp. Thủ Dầu Một,Bình Dương,106.67406,10.992169,75000
751,"Điện máy Xanh Số 194 Phạm Văn Đồng, Tổ 1, P. Mai Dịch",Q. Cầu Giấy ,Hà Nội,105.78106,21.046619,10000
752,Điện máy Xanh Số 194-196-198-200 Đường Vạn Phúc,Hà Đông,Hà Nội,105.76783,20.983173,10000
753,"Điện máy Xanh Số 196 Phan Chu Trinh, Phường Tân Lợi, TP.Buôn Ma Thuột",Tỉnh Đắk Lắk,Đắk Lắk,108.051939,12.693208,63000
754,"Điện máy Xanh Số 196 Tam Trinh, P. Yên Sở",Q. Hoàng Mai,Hà Nội,105.86632,20.965252,10000
755,"Điện máy Xanh Số 196 Tam Trinh, P. Yên Sở",Q. Hoàng Mai,Hà Nội,105.86632,20.965252,10000
756,"Điện máy Xanh Số 2 Đại Cồ Việt, P. Lê Đại Hành",Q. Hai Bà Trưng,Hà Nội,105.85096,21.008883,10000
757,"Điện máy Xanh Số 2 Nguyễn Thái Học, P. Sao Đỏ, TX. Chí Linh",T. Hải Dương (Cách Ngã 3 Sao Đỏ 50 m,Hải Dương,106.39275,21.11328,3000
758,"Điện máy Xanh Số 2 Trần Hưng Đạo, Phố Phúc Trọng, Phường Phúc Thành",Thành Phố Ninh Bình,Ninh Bình,105.97427,20.250399,8000
759,"Điện máy Xanh Số 2, ngõ 34, đường Xuân La, phường Xuân La",quận Tây Hồ,Hà Nội,105.804862,21.066091,10000
760,"Điện máy Xanh Số 2, ngõ 34, đường Xuân La, phường Xuân La",quận Tây Hồ,Hà Nội,105.804862,21.066091,10000
761,"Điện máy Xanh Số 2, thôn Tử Dương, xã Tô Hiệu",H. Thường Tín,Hà Nội,105.88396,20.804049,10000
762,"Điện máy Xanh Số 200 đường Phạm Văn Đồng, tổ dân phố 4, P. Ba Hàng",TX. Phổ Yên,Thái Nguyên,105.87092,21.417215,24000
763,"Điện máy Xanh Số 200-202, tổ 3A, P. Xuân Khanh",TX. Sơn Tây,Hà Nội,105.44935,21.10977,10000
764,"Điện máy Xanh Số 203 - 205 - 207, đường Hà Huy Tập, Thị Trấn Yên Viên, Huyện Gia Lâm",Thành phố Hà Nội,Hà Nội,105.91376,21.081794,10000
765,"Điện máy Xanh Số 203 đường Vũ Mạnh Hùng, khu 2, TT.Phú Thứ",H.Kinh Môn,Hải Dương,106.56229,21.026808,3000
766,"Điện máy Xanh Số 205/B - 207/B Tổ 5, Kp 1, P. Uyên Hưng",Tx.Tân Uyên,Bình Dương,106.79089,11.056486,75000
767,"Điện máy Xanh Số 209, đường HL612, ấp 03, xã Hưng Hoà",huyện Bàu Bàng,Bình Dương,106.6963576,11.2377167,75000
768,"Điện máy Xanh Số 21 Nguyễn Văn Cừ, P. Ninh Xá",TP. Bắc Ninh,Bắc Ninh,106.05766,21.176849,16000
769,"Điện máy Xanh Số 21 Tổ 02, Khu phố Khánh Thạnh, Phường Tân Phước Khánh",Thị xã Tân Uyên,Bình Dương,106.71731,11.00425,75000
770,"Điện máy Xanh Số 211 Khâm Thiên, Phường Thổ Quan",Quận Đống Đa,Hà Nội,105.833988,21.019208,10000
771,"Điện máy Xanh Số 216, đường DT 744 ấp Lồ Ồ, xã An Tây",H. Bến Cát,Bình Dương,106.54849,11.087381,75000
772,"Điện máy Xanh Số 21A1, Trần Hưng Đạo, khu phố 2, TT. Ba Tri",H. Ba Tri,Bến Tre,106.58731,10.045525,86000
773,"Điện máy Xanh Số 22 Đinh Tiên Hoàng, P. Hùng Vương",TX. Phú Thọ,Phú Thọ,105.21208,21.4047,35000
774,"Điện máy Xanh Số 22 Quang Trung, P. Hải Đình",TP. Đồng Hới,Quảng Bình,106.62461,17.461409,47000
775,"Điện máy Xanh Số 220 - 222, KP. Vân Trì, X. Vân Nội",H. Đông Anh,Hà Nội,105.8162,21.153947,10000
776,"Điện máy Xanh Số 220 - 222, KP. Vân Trì, X. Vân Nội",H. Đông Anh,Hà Nội,105.8162,21.153947,10000
777,"Điện máy Xanh Số 222 Đường Lê Hoàn, Phường Hai Bà Trưng",Thành Phố Phủ Lý,Hà Nam,105.91241,20.540345,18000
